Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
20411,3,0,3,0,1,rt can you get eye cancer from reading too many michael douglas pussyjuicethroatcancer jokes
20412,6,2,4,0,1,rt jinkies i lost my glasses velma in every fucking episode of scooby doo like damn bitch get contacts
20414,3,0,3,0,1,rt what yall hoes up to
20415,4,0,1,3,2,rt a girl tweeted you might be ghetto if u bring food from outside into the moviesno u might be stupid if u pay 499 for a b
20416,3,0,3,0,1,rt ugly bitch has blood on her hands for her whore ways
20417,3,0,3,0,1,rt yelling my feelings about self centered not to think for themselves bitches is gr8
20418,3,1,2,0,1,rt if i ride up to your bitch in these thenhomie consider yourself a single nigga 
20419,3,0,2,1,1,rt your bitch when my skechers light up 
20420,3,0,3,0,1,rt bitch text me goodmorning first or something
20421,3,0,3,0,1,rt neta bullshit aside i need to get me a bad bitch
20422,3,3,0,0,0,rt shut your nigger ass lamar
20423,3,1,2,0,1,rt ill never smoke weed with willy again he invited that hick toby keith and i fucking hate that mongoloid
20424,3,1,2,0,1,rt i say nigger with love
20425,3,0,3,0,1,rt bros before hoes except chicks with no clothes everywhere
20426,3,0,3,0,1,rt my ex girlfriends telling people i sell pills and coke retweet if shes a bitch durant hs
20427,3,0,2,1,1,rt i said thin mints bitch 
20428,3,0,0,3,2,rt its settled the ding dong is far superior than the twinkie
20429,3,0,0,3,2,rt congratulations for reinforcing the stereotype for insecure uneducated uncivilized ba
20430,3,1,2,0,1,rt i blatantly believe that men look creepy as shit with a ghetto ass mustache
20431,3,0,3,0,1,rt cinco de mind yo own damn business bitch
20432,3,1,2,0,1,rt lmfaooo this bitch tongue longer than some niggas dicks
20433,3,0,1,2,2,rt since i know youre wondering no cracker barrel is not a place to buy barrels full of crackers
20434,3,0,3,0,1,rt i dont gang bang ho i jus gang bang these hoes 
20435,3,0,3,0,1,rt melo will be a bitch if he leaves and well lebron is jus a bitch regardless lol
20436,3,0,2,1,1,rt sometimes i listen revisit them old albums often as i can skim through all them bitches to make sure i keep up with 
20437,3,0,3,0,1,rt farra from teen mom has 2 sex tapes on pornhub lmao hoe ass
20438,3,0,0,3,2,rt day 2 of fxxs simpsons marathon barts dog gets an f to last exit to springfield will be the best consecutive 24 ho
20439,3,0,3,0,1,rt i almost ran this fine red bitch over damn lol
20440,3,0,2,1,1,rt they trash though 
20441,3,0,1,2,2,rt criticize amanda for saying the n word sure but dont make jokes about her sexual assault dont be trash
20442,3,0,3,0,1,rt 50 shades of shut your bitch ass up
20443,3,0,3,0,1,rt meet me and my bitches mansionelan
20444,3,0,3,0,1,rt i know bitches who sell pussy for 35s 
20445,3,0,3,0,1,rt bitch do i entertain you cause you always seem to be in my business
20446,3,0,3,0,1,rt jessica ass dont need no more liquior when the bitch drinks she forgets everything the very next day it never fa
20447,3,0,3,0,1,rt u aint sailor moon bitch
20449,3,3,0,0,0,rt fuck the islamic state we will kill those cunts
20450,6,0,6,0,1,rt instagram needs to stop being a bitch
20451,3,0,3,0,1,rt i hate a bitch that constantly call herself ugly that shit is so annoying man
20452,3,0,3,0,1,rt nah bitch you aint just gone go off on me and just want me back 5 minutes later im playing 2k until further notice
20453,3,0,3,0,1,rt pussy niggas dont get no pussy nigga
20454,3,0,2,1,1,rt when the neighborhood freak throw you some pussy and you dont catch it 
20455,3,0,3,0,1,rt i watched my followers drop like flies when they started seeing shit that made them upset lol take salt bitch
20456,3,0,3,0,1,rt my momma talm bout these kids party more than their parents tf duh why would you think its ok for you to pussy pop at 
20457,3,0,3,0,1,rt new york bitches be like lmfaoo https
20458,3,0,0,3,2,rt i drove my daughters guinea pig to the vets this morning im quite handy with my new callaway golf clubssickipedia
20459,3,1,2,0,1,rt fuckin skyler white is such a bitch
20460,3,0,3,0,1,rt happy monday bitches just wanted you to know yes you can dont ever fucking forget how amazing and strong you are
20461,3,0,3,0,1,rt overthinking can and will fuck up the simplest things lighten up bitches
20462,3,0,3,0,1,rt well aint this bout a bitch bruh
20463,3,0,0,3,2,rt quan helps everyone out with random questions and computer stuff but no one can oop him grs something aint right abo
20464,3,0,3,0,1,rt if you brush off a guys compliment just because you have a boyfriend youre a bitch
20465,3,0,2,1,1,rt pissed in shower now checking for yellow legs
20466,3,0,0,3,2,rt now call down your dark and your cold and be damned charlie brown
20467,6,0,0,6,2,rt for lots of great oldies check out memories and more with yankee rose today from 100 pm to 400 pm eastern 
20468,3,0,3,0,1,rt lol this is why i dont fuck with so many bitchesdont call her a bitch
20469,3,0,3,0,1,rt i have no hoes man i dont need those though i need to pick mines back up 
20470,3,0,3,0,1,rt text someone that pussy was so good sorry wrong number and quote this with their response http
20471,3,0,3,0,1,rt if thats what makes these fat bitches sleep at night 
20472,3,0,3,0,1,rt shit nigga dont complain now you got room for hella nudes from hoes truee ill hy
20473,3,1,2,0,1,rt on boys im a retard sometimes all the time 
20474,3,0,3,0,1,rt bitch spoil me
20475,3,1,2,0,1,rt u a nurse you a clown boy you music is trash i dare you say something back i bury your bit
20476,3,0,3,0,1,rt i think imma patent disposable douche in ketchup type packages bitches can be sanitary and discreet for the hoe onthe
20477,3,1,2,0,1,rt trey songz reply to nicki minaj that nigga spoke the truth on looking ass bitches lmao i knew someone was gonna 
20478,3,0,0,3,2,rt the p72 derek jeter used to hit the walkoff single in his final stadium atbat images via htt
20479,3,0,3,0,1,rt once at a gradeschool dance i tried to do the worm to impress this bitch and i slammed my dick on the unforgiving ceramic
20480,3,0,3,0,1,rt poly ratchets cant stand poly bitches in general they loud annoying and they talk too much
20481,3,1,2,0,1,rt i sang for you you nazibeaner
20482,3,0,3,0,1,rt a hoe gone be a hoe 
20483,6,0,6,0,1,rt swear these hoes aint got nothing on me 
20484,3,0,3,0,1,rt i hate a bitch that think she the shit bitch you basic as the fuck
20485,3,0,1,2,2,rt mayonnaise colored benz i push miracle whips 
20486,3,0,3,0,1,rt llamf cumin wit better bars already bitch boiz yall dun fukd all da way up
20487,6,1,1,4,2,rt now 5sos is starting to tweet the hashtag theyre trash 
20488,6,0,1,5,2,rt i only rted alex ramos aka trash to gain followers vote5sos
20489,3,3,0,0,0,rt i got called a faggot for buying girl toms so now im gonna fuck that person in the ass
20490,3,0,0,3,2,rt im only back cause i dont wanna see the boys lose to trash vote5sos
20491,3,0,2,1,1,rt idkmadz tbh ive seen you in recess at the monkey bars but i was too busy getting beat up lol we should talk more rate 
20492,3,0,3,0,1,rt beef bitch ur pussy smell like beef 
20493,3,0,3,0,1,rt crank that shitty pussy yuuuuuaaaa 
20494,3,1,2,0,1,rt ur pussy smell like dumpster juice 
20496,3,0,3,0,1,rt aint got time for stupid bitches 
20497,3,0,3,0,1,rt k michelle pussy smell like shit
20498,3,0,0,3,2,rt the only things you need in life are comfy shirts and oreos southernshirt
20499,4,0,4,0,1,rt bitch you gorgeous
20500,3,0,3,0,1,rt i got twitter facebook instagram the fuk yuh mean send u a pic bitch you better download my avi
20501,3,0,0,3,2,rt yankees didnt want russell martin so he signed with the pirates 2 years ago pirates have made backtoback postseasons
20502,3,0,0,3,2,rt dani alves uses his new gray hair to talk himself out of a yellow card telling the referee i am but a humble senior 
20503,3,0,0,3,2,rt its a birdits a planeits supermanu nbasuperheroes
20504,3,0,3,0,1,rt dont got a problem smacking a bitch
20505,3,0,3,0,1,rt fuck da opps 1x fuck dear hoes 3x 
20506,3,0,0,3,2,rt its a bird its a plane its a boat noits its a flying human 
20508,3,0,3,0,1,rt i wanna be the reason u look down at your phone smile then a car run yo ass over hoe
20509,3,0,3,0,1,rt paybacks a bitch it really is
20510,4,0,4,0,1,rt dont eat pussy until she show you the vagfax
20511,3,0,3,0,1,rt fucking nosey ass bitch i swear lol
20512,3,0,3,0,1,rt hope you got what you wanted bitch
20513,3,2,1,0,0,rt rt nigga bitch him i will never date a female with another niggah name on her lol wtf 
20514,3,0,0,3,2,rt i have yet to master the art of eating a powdered donut without looking like i just left charlie sheens house
20515,3,0,3,0,1,rt im a star jones man myself i love that big bitch
20516,3,0,1,2,2,rt here come wiggas soft tweets 
20517,3,0,3,0,1,rt white ppl will call mexicans beaners and claim they taking their jobs but have sugar skull tattoos 
20518,3,1,0,2,2,rt if a tree falls in the woods and nobody is around does it make any noise if nj blows away and only trash live the 
20519,6,0,6,0,1,rt naw deez aint no 24s hoe u gota add 4 mo str8up
20520,3,0,3,0,1,rt my stroke game stale so i gotta eat the pussy like a husky dike
20521,3,0,0,3,2,rt ms bids for most social christmas yet with follow the fairies campaign marketing
20522,3,0,3,0,1,rt im gonna rock out with my cock out and youre gonna jam out with your clam out
20523,4,0,3,1,1,rt hoes be like go talk to one of your hoes i be like you are one of my hoes
20524,3,0,3,0,1,rt i know cunt nugget 
20525,3,0,0,3,2,rt charlie understood how to keep those percentages lower 
20526,3,0,3,0,1,rt her pussy stay wet when shes around me gotta lick it till she wetter then never before
20527,3,0,3,0,1,rt lohanthony is such a little bitch he doesnt even like the girls and he gets followed i dedicate my life to them and i ge
20528,3,0,3,0,1,rt a loyal girl really truly does come with a smart mouth and arguments only a hoe will let you do as you please cause she g
20529,6,0,0,6,2,rt once again birds of a feather
20530,6,0,0,6,2,rt i have a pink fuzzy one a silky silver one bathrobes are a wonderful thing 
20531,3,0,3,0,1,rt spiderman was a bitch highkey tho
20532,3,0,0,3,2,rt buy me double stuffed oreos and you can be my boyfriend
20533,3,0,3,0,1,rt cumming in her pussy was love
20534,3,0,3,0,1,rt yeah i checked my connection i have fucking wifi did you check if you were being a lil bitch nigga 
20535,3,0,0,3,2,rt so city lights is a charlie chaplin movie by via 
20536,3,0,3,0,1,rt momma dee aint loyal you aint pose to tell his main bitch bout his side bitches 
20537,9,2,6,1,1,rt yall niggas is hoes
20538,3,0,3,0,1,rt when his hoes thought it was over 
20539,3,0,3,0,1,rt i hate hype ass bitches like its too early for you to be all loud sit tf down somewhere
20540,3,0,3,0,1,rt aww my niggar thank you so much sure means a lot 
20541,3,0,3,0,1,rt no need to compete with other women theres only one of me and shit im that bitch
20542,3,2,1,0,0,rt you the whitest person on my tl but you always so ghetto im sick of it
20543,3,0,0,3,2,rt i wear beanies all winter long so no bandanas till summer
20544,3,0,0,3,2,rt im having a date at yankee field then getting kiss cam bucketlist
20545,6,0,6,0,1,rt you are the biggest two faced bitch i have ever met you wont her
20546,3,0,3,0,1,rt people beg to see womens bodies but the minute theyre seen that woman is now a hoe oh okay
20547,3,0,3,0,1,rt when a sideline hoe gets mad bitch shut up you was okay with being second all this time now all of sudden its a probl
20548,3,0,3,0,1,rt bitches tweets be likei wanna suck some dick then be like chill its just a song bitch what song is
20549,3,0,3,0,1,rt i be so confused when yall be tweeting i wanna bitch that can roll my weed smoke all night with like wtf kind of standards 
20550,3,1,2,0,1,rt little bitch
20551,6,0,6,0,1,rt that hoe so icy
20552,3,0,2,1,1,rt some of you hoes got so much to say with so little
20553,3,0,3,0,1,rt latina pussy be like 
20554,3,0,3,0,1,rt what are you twelveyeah on a scale of one to tenbitch
20555,3,0,0,3,2,rt my score on flappy bird is higher than the broncos score right now
20556,6,0,6,0,1,rt why be negative when you can be positive fucking smile you beautiful bitch
20557,3,1,2,0,1,rt trust no bitch wordsofadvice
20558,3,0,0,3,2,rt stuff broke loose must not panic and share gif instead 
20559,3,0,3,0,1,rt so many hoes it should be an ethnicity
20560,3,0,3,0,1,rt out here sending hoes clean off fse 
20561,6,0,6,0,1,rt i wasnt put on earth for a bitch not to like me i damn for sure dgaff 
20562,3,0,0,3,2,rt charlie crist leads rick scott in a florida governors race where every vote will matter 
20563,3,0,2,1,1,rt bae if i win you dont get no pussy tonight me shiiit 
20564,3,0,0,3,2,rt prime suspect of murder is 23yo british jihadi who wait for it declared his allegiance to anonymous 
20565,3,0,3,0,1,rt it used to be a shame to be hoeprostitute with social media they call it hustling lol
20566,3,0,1,2,2,rt he trash tbh startmikevike
20567,3,0,3,0,1,rt if i were to say be my girlfriend would you believe that i dropped all my hoes for you
20568,3,0,3,0,1,rt ohioans clowned on kid like its sooo warm here what the fuck is wrong with minnesota well that bitch karma teamed wit
20569,3,1,2,0,1,rt they sound like soulless cunts
20570,3,0,1,2,2,rt if your 1516 act like your those ages not like your 20 its not cute that awk moment when i thought this tweet was abo
20571,6,0,6,0,1,rt if you think your mans cheating you take him to that bitches house and see if his wifi connects
20572,6,0,5,1,1,rt dolph in this hoe bout to rock dj holiday show memphis
20573,3,2,1,0,0,rt ew shes so ugly who is that hoe
20574,3,0,3,0,1,rt my pussy popz severely 
20575,3,0,2,1,1,rt flavaaa in ya ear that hoe live lol
20576,3,0,3,0,1,rt ya lil dumb ass bitch ian fwy
20577,3,0,2,1,1,rt ha ha real name is hasean where yall get these ghetto ass names from
20578,3,0,3,0,1,rt ready to make today my bitch
20579,3,0,0,3,2,rt in the trash i hope just dropped four new songs
20580,3,0,3,0,1,rt alex rodriguez you lucky only the ryan dempster hit you i going to get my camel to break your neck you son of a bitch
20581,3,1,2,0,1,rt justin bieber win oscar for suck my balls you dead dog midget dick son of a bitch
20582,3,0,3,0,1,rt my i learn the english from that jabroni big bird but i break his fucking neck 
20583,3,0,3,0,1,rt wake up you dumb son of a bitch
